FECH,ADUA,PAIS,COD_PAI4,COD_SAL1,COD_SAL,DPTO2,VIA,BANDERA,REGIM,MODAD,FINALID,CER_ORI1,SISESP,POSAR,DPTO1,UNID,CODUNI2,CANTI,PBK,PNK,FOBDOL,FOBPES,AGRENA,FLETES,SEGURO,OTROSG
2301,35,589,PER,35,BUN,19,4,434,1,198,1,1,2,3401199000,19,33,KG,25055,25308,25055,33189,157945613,0,0,0,0
2301,35,589,PER,35,BUN,19,4,434,1,198,1,8,2,2106907300,19,33,KG,494,512,494,9222,44360578,0,0,0,0
2301,35,589,PER,35,BUN,19,4,434,1,198,1,8,2,3004201900,19,33,KG,1834,1942,1834,89394,430003211,0,0,0,0
2301,35,589,PER,35,BUN,19,4,434,1,198,1,8,2,3004902900,19,33,KG,80039,82961,80039,609289,2930803198,0,0,0,0
2301,35,589,PER,35,BUN,19,4,434,1,198,1,8,2,3401199000,19,33,KG,213173,215327,213173,324703,1555106277,0,0,0,0
2301,35,589,PER,35,BUN,19,4,434,1,198,1,8,2,4818200000,19,33,KG,4891,4940,4891,21218,99742691,0,0,0,0
2301,35,589,PER,35,BUN,19,4,434,1,198,1,8,2,4818900000,19,33,KG,2149,2170,2149,6938,32943946,0,0,0,0
2301,35,589,PER,35,BUN,19,4,434,1,107,2,8,2,4819100000,19,11,U,360,215,204,130,633182,0,0,0,0
2301,35,589,PER,35,BUN,19,7,607,1,198,1,8,2,3401199000,19,33,KG,18265,18450,18265,26763,130752476,0,0,0,0
2301,35,589,PER,35,BUN,19,7,607,1,198,1,8,2,4818200000,19,33,KG,7775,8280,7775,15574,77708318,0,0,0,0
2301,35,589,PER,35,BUN,19,8,218,1,198,1,8,2,3004101000,19,33,KG,3324,3445,3324,157617,716921743,0,0,0,0
2301,35,589,PER,35,BUN,19,8,218,1,198,1,8,2,3004201900,19,33,KG,433,455,433,20338,92507484,0,0,0,0
2301,35,589,PER,35,BUN,19,8,218,1,198,1,8,2,3004321900,19,33,KG,175,182,175,6553,29808322,0,0,0,0
2301,35,589,PER,35,BUN,19,8,218,1,198,1,8,2,3004902900,19,33,KG,28733,30707,28733,333683,1517757580,0,0,0,0
2301,35,589,PER,35,BUN,19,8,218,1,198,1,8,2,3401199000,19,33,KG,62330,62960,62330,89019,427989518,0,0,0,0
2301,35,589,PER,35,BUN,25,0,580,1,198,1,8,1,7019800000,25,33,KG,14408,15320,14408,24898,116820535,23670,0,0,0
2301,35,589,PER,35,BUN,25,1,351,1,198,1,1,2,1901909000,25,33,KG,5165,6922,5165,36364,177662140,0,0,0,0
2301,35,589,PER,35,BUN,25,1,351,1,198,1,1,2,9603400000,25,11,U,38232,5091,4988,31888,153387369,0,0,0,0
2301,35,589,PER,35,BUN,25,1,351,1,198,1,8,1,6910100000,25,11,U,1896,23017,22638,22904,111899593,22904,0,0,0
2301,35,589,PER,35,BUN,25,1,351,1,198,1,8,1,7019800000,25,33,KG,14398,15310,14398,24898,121641208,23670,0,0,0
2301,35,589,PER,35,BUN,25,1,351,1,198,1,8,2,901211000,25,33,KG,4351,4958,4351,48194,228849760,0,0,0,0
2301,35,589,PER,35,BUN,25,1,351,1,198,1,8,2,2106907900,25,33,KG,621,683,621,19313,90615023,0,0,0,0
2301,35,589,PER,35,BUN,25,1,351,1,198,1,8,2,2309109000,25,33,KG,13608,13785,13608,13310,62475505,0,0,0,0
2301,35,589,PER,35,BUN,25,1,351,1,198,1,8,2,2309902000,25,33,KG,20000,20900,20000,31400,156672812,0,0,0,0
2301,35,589,PER,35,BUN,25,1,351,1,198,1,8,2,3302109000,25,33,KG,11110,12597,11110,162097,808794951,0,1442,0,0
2301,35,589,PER,35,BUN,25,1,351,1,198,1,8,2,3302900000,25,33,KG,4800,5464,4800,54626,266881620,0,0,0,0
2301,35,589,PER,35,BUN,25,1,351,1,198,1,8,2,3401199000,25,33,KG,16068,16230,16068,25420,117736289,0,0,0,0
2301,35,589,PER,35,BUN,25,1,351,1,198,1,8,2,3923509000,25,11,U,22160,58,48,886,4207966,0,0,0,0
2301,35,589,PER,35,BUN,25,1,351,1,198,1,8,2,4823690000,25,33,KG,1184,1434,1184,4782,22707613,0,0,0,0
2301,35,589,PER,35,BUN,25,1,351,1,198,1,8,2,8301700000,25,11,U,333321,2821,2741,26895,134193008,0,0,0,0
2301,35,589,PER,35,BUN,25,1,351,1,198,1,8,2,8419501000,25,11,U,14,1456,1302,6813,33287370,0,0,0,0
2301,35,589,PER,35,BUN,25,1,351,1,198,1,8,2,8536901000,25,11,U,5,1700,1450,49522,229366872,0,1624,154,0
2301,35,589,PER,35,BUN,25,1,351,1,199,1,8,2,2101110010,25,33,KG,994,1093,994,37379,177497054,0,0,0,0
2301,35,589,PER,35,BUN,25,1,351,1,199,1,8,2,7312109000,25,33,KG,782,862,782,3000,14656980,0,0,0,0
2301,35,589,PER,35,BUN,25,1,431,1,198,1,1,2,3401199000,25,33,KG,16048,16210,16048,21423,104665494,0,0,0,0
2301,35,589,PER,35,BUN,25,1,741,1,198,1,1,1,9619001010,25,33,KG,18610,18796,18610,96430,463847249,59525,0,0,0
2301,35,589,PER,35,BUN,25,1,741,1,198,1,1,1,9619002010,25,33,KG,4588,4634,4588,24147,116152669,23502,0,0,0
2301,35,589,PER,35,BUN,25,1,741,1,198,1,8,1,7019800000,25,33,KG,4468,4690,4468,18965,87840164,15678,0,0,0
2301,35,589,PER,35,BUN,25,1,741,1,198,1,8,1,9619001010,25,33,KG,9228,9320,9228,43765,199175026,39138,0,0,0
2301,35,589,PER,35,BUN,25,1,741,1,198,1,8,1,9619002010,25,33,KG,5891,5950,5891,33517,161146247,31914,0,0,0
2301,35,589,PER,35,BUN,25,1,741,1,198,1,8,2,2309109000,25,33,KG,38534,39037,38534,40013,185323681,0,0,0,0
2301,35,589,PER,35,BUN,25,1,741,1,198,1,8,2,3401199000,25,33,KG,30878,31190,30878,44424,208910472,0,0,0,0
2301,35,589,PER,35,BUN,25,2,232,1,198,1,1,2,3401199000,25,33,KG,29294,29590,29294,32385,155777413,0,0,0,0
2301,35,589,PER,35,BUN,25,2,472,1,198,1,1,2,8414590000,25,11,U,9,3016,2458,17605,86010774,0,0,0,0
2301,35,589,PER,35,BUN,25,2,472,1,198,1,8,2,2309109000,25,33,KG,70166,71093,70166,74760,365251306,0,0,0,0
2301,35,589,PER,35,BUN,25,2,472,1,198,1,8,2,3926909090,25,11,U,4208,2879,1361,50496,246706287,0,0,0,0
2301,35,589,PER,35,BUN,25,2,472,1,198,1,8,2,4202999000,25,11,U,16832,3589,1696,126240,616765718,0,0,0,0
2301,35,589,PER,35,BUN,25,2,472,1,198,1,8,2,6217100000,25,11,U,4208,2275,1075,33664,164470858,0,0,0,0
2301,35,589,PER,35,BUN,25,2,472,1,198,1,8,2,8513109000,25,11,U,43,531,251,344,1680667,0,0,0,0
2301,35,589,PER,35,BUN,25,3,573,1,198,1,8,1,7019800000,25,33,KG,15698,16502,15698,27467,132058562,26152,0,0,0
2301,35,589,PER,35,BUN,25,4,434,1,198,1,8,1,1704901000,25,33,KG,18847,21622,18847,35403,170296425,34488,1550,0,0
2301,35,589,PER,35,BUN,25,4,434,1,198,1,8,2,1702902000,25,33,KG,20000,21240,20000,30450,142872618,0,2950,0,0
2301,35,589,PER,35,BUN,25,4,434,1,198,1,8,2,3923309900,25,11,U,98242,3094,2751,12832,58332820,0,0,0,0
2301,35,589,PER,35,BUN,25,4,434,1,2,2,8,2,1704901000,25,33,KG,127,148,127,41,197218,0,0,0,0
2301,35,589,PER,35,BUN,25,4,434,1,2,2,8,2,3926909090,25,11,U,54,63,54,40,192408,0,0,0,0
2301,35,589,PER,35,BUN,25,4,434,1,2,2,8,2,4911100000,25,33,KG,53,62,53,65,312663,0,0,0,0
2301,35,589,PER,35,BUN,25,7,77,1,198,1,8,1,6910100000,25,11,U,455,8099,7753,9993,48046864,9993,0,0,0
2301,35,589,PER,35,BUN,25,7,77,1,198,1,8,1,6911900000,25,11,U,245,268,257,812,3902291,801,0,0,0
2301,35,589,PER,35,BUN,25,7,77,1,198,1,8,2,3922200000,25,11,U,64,46,41,225,1080035,0,0,0,0
2301,35,589,PER,35,BUN,25,7,467,1,198,1,1,1,9619001010,25,33,KG,16865,17033,16865,83925,403696564,60691,0,0,0
2301,35,589,PER,35,BUN,25,7,467,1,198,1,1,1,9619002010,25,33,KG,908,917,908,4744,22819589,4411,0,0,0
2301,35,589,PER,35,BUN,25,7,467,1,198,1,8,2,8537200000,25,11,U,1,1300,1180,23032,104699817,0,0,0,0
2301,35,589,PER,35,BUN,25,7,467,1,104,2,8,2,3923109000,11,11,U,144,26,24,69,321359,0,4,0,0
2301,35,589,PER,35,BUN,25,7,467,1,104,2,8,2,3926909090,11,11,U,3170,21,20,166,778690,0,11,0,0
2301,35,589,PER,35,BUN,25,7,467,1,104,2,8,2,4821100000,11,33,KG,0,0,0,2,7494,0,0,0,0
2301,35,589,PER,35,BUN,25,7,467,1,104,2,8,2,4901109000,11,11,U,616,2,2,6,28853,0,0,0,0
2301,35,589,PER,35,BUN,25,7,467,1,104,2,8,2,4901109000,25,11,U,7794014,19964,19048,33825,158431273,0,2193,0,0
2301,35,589,PER,35,BUN,25,7,467,1,104,2,8,2,4901999000,11,11,U,28125,3558,3395,35593,166711711,0,2308,0,0
2301,35,589,PER,35,BUN,25,7,467,1,104,2,8,2,4901999000,25,11,U,65480,8284,7904,1870,8760720,0,121,0,0
2301,35,589,PER,35,BUN,25,7,467,1,104,2,8,2,4902909000,11,11,U,1209,29,27,97,454474,0,6,0,0
2301,35,589,PER,35,BUN,25,7,467,1,104,2,8,2,4902909000,25,11,U,1407622,33311,31781,73011,341972198,0,4734,0,0
2301,35,589,PER,35,BUN,25,7,467,1,104,2,8,2,4904000000,11,11,U,239,68,65,263,1231290,0,17,0,0
2301,35,589,PER,35,BUN,25,7,467,1,104,2,8,2,4911100000,11,33,KG,127,133,127,840,3936635,0,54,0,0
2301,35,589,PER,35,BUN,25,7,467,1,104,2,8,2,4911100000,25,33,KG,4,4,4,84,395130,0,5,0,0
2301,35,589,PER,35,BUN,25,7,467,1,104,2,8,2,4911990000,11,33,KG,114,119,114,811,3800008,0,53,0,0
2301,35,589,PER,35,BUN,25,7,467,1,104,2,8,2,8523492000,11,11,U,7,0,0,2,8103,0,0,0,0
2301,35,589,PER,35,BUN,25,7,607,1,198,1,8,1,1704901000,25,33,KG,18778,21647,18778,36476,168963618,35585,1550,114,0
2301,35,589,PER,35,BUN,25,7,607,1,198,1,8,1,6910100000,25,11,U,4603,59839,58347,62805,290924626,62805,0,0,0
2301,35,589,PER,35,BUN,25,7,607,1,198,1,8,1,6911900000,25,11,U,297,417,396,1161,5378911,1148,0,0,0
2301,35,589,PER,35,BUN,25,7,607,1,198,1,8,1,7019800000,25,33,KG,10808,11492,10808,18673,86497997,17752,0,0,0
2301,35,589,PER,35,BUN,25,7,607,1,198,1,8,2,3402909900,25,33,KG,11805,12660,11805,12478,57802444,0,3345,88,0
2301,35,589,PER,35,BUN,25,7,607,1,198,1,8,2,3808949900,11,33,KG,2915,3126,2915,3082,14274588,0,826,22,0
2301,35,589,PER,35,BUN,25,7,607,1,198,1,8,2,3922200000,25,11,U,228,169,152,800,3707057,0,0,0,0
2301,35,589,PER,35,BUN,25,7,607,1,198,1,8,2,9403600000,25,11,U,94,2211,2002,7105,32912244,0,0,0,0
2301,35,589,PER,35,BUN,25,7,607,1,2,2,8,2,1704901000,25,33,KG,140,155,140,75,347415,0,0,0,0
2301,35,589,PER,35,BUN,25,7,607,1,2,2,8,2,3926909090,25,11,U,8,60,54,40,185288,0,0,0,0
2301,35,589,PER,35,BUN,25,7,607,1,2,2,8,2,4016959000,25,11,U,2,5,5,10,46322,0,0,0,0
2301,35,589,PER,35,BUN,25,7,607,1,2,2,8,2,4911100000,25,33,KG,15,17,15,30,138966,0,0,0,0
2301,35,589,PER,35,BUN,25,7,607,1,2,2,8,2,9403200000,25,11,U,6,45,41,30,138966,0,0,0,0
2301,35,589,PER,35,BUN,25,8,218,1,198,1,8,2,3105200000,25,33,KG,629,672,629,2976,13535426,0,0,0,0
2301,35,589,PER,35,BUN,25,8,218,1,198,1,8,2,7604292000,25,33,KG,1881,1902,1881,11335,51555701,0,0,0,0
2301,35,589,PER,35,BUN,25,8,218,1,198,1,8,2,8544499010,11,33,KG,127,127,127,2023,9201752,0,0,0,0
2301,35,589,PER,35,BUN,25,8,218,1,2,2,8,2,3105200000,25,33,KG,32,35,32,24,110529,0,0,0,0
2301,35,589,PER,35,BUN,25,8,628,1,198,1,7,2,3506910000,25,33,KG,1000,1060,1000,820,3849072,0,0,0,0
2301,35,589,PER,35,BUN,25,8,628,1,198,1,7,2,3824999900,25,33,KG,37000,39220,37000,44400,208413156,0,0,0,0
2301,35,589,PER,35,BUN,50,1,351,1,198,1,8,2,4001220000,50,33,KG,21000,21000,21000,27846,138939845,0,1331,0,0
2301,35,589,PER,35,BUN,63,1,351,1,199,1,8,2,3402500000,63,33,KG,12473,14590,12473,11387,53429573,0,0,0,0
2301,35,589,PER,35,BUN,63,1,351,1,199,1,8,2,3809910000,63,33,KG,5064,5924,5064,3883,18220130,0,0,0,0
2301,35,589,PER,35,BUN,63,8,628,1,198,1,8,2,3402500000,63,33,KG,24441,27024,24441,21115,105356279,0,0,0,0
2301,35,589,PER,35,BUN,66,0,580,1,198,1,1,2,4804310000,66,33,KG,53143,53143,53143,43577,204466247,0,2732,0,0
2301,35,589,PER,35,BUN,66,0,580,1,198,1,1,2,7604292000,66,33,KG,2778,2778,2778,11810,55433863,0,0,0,0
2301,35,589,PER,35,BUN,66,1,351,1,198,1,8,1,5902101000,66,33,KG,1216,1250,1216,11184,54638876,10084,0,0,0
2301,35,589,PER,35,BUN,66,1,351,1,199,1,8,2,1701999000,66,33,KG,79500,79707,79500,47462,222783806,0,0,0,0
2301,35,589,PER,35,BUN,66,1,741,1,198,1,8,1,8528720040,66,11,U,316,2591,2054,37004,177907758,2876,0,0,0
2301,35,589,PER,35,BUN,66,1,741,1,198,1,8,2,8528720040,66,11,U,2523,15009,11785,272456,1281271410,0,0,0,0
2301,35,589,PER,35,BUN,66,2,472,1,198,1,8,1,5407109000,66,82,M2,63750,27834,27071,80963,395555248,46429,0,0,0
2301,35,589,PER,35,BUN,66,7,77,1,198,1,8,1,8528720040,66,11,U,1049,66,60,159295,747416870,19475,0,0,0
2301,35,589,PER,35,BUN,66,7,77,1,198,1,8,2,8528720040,66,11,U,321,5355,4209,90685,425496944,0,0,0,0
2301,35,589,PER,35,BUN,66,7,467,1,198,1,8,2,8528720040,66,11,U,2997,17711,14042,346668,1605642487,0,0,0,0
2301,35,589,PER,35,BUN,66,8,218,1,198,1,8,2,3917339000,66,33,KG,98,109,98,1300,5911231,0,0,0,0
2301,35,589,PER,35,BUN,66,8,218,1,198,1,8,2,3917400000,66,33,KG,611,677,611,5378,24460014,0,0,0,0
2301,35,589,PER,35,BUN,66,8,218,1,198,1,8,2,8481300000,66,11,U,150,271,245,2573,11704655,0,0,0,0
2301,35,589,PER,35,BUN,66,8,218,1,198,1,8,2,8481804000,66,11,U,140142,18517,16727,241538,1098634137,0,0,0,0
2301,35,589,PER,35,BUN,68,1,351,1,198,1,8,1,5503400000,68,33,KG,2261,2418,2261,6873,32241064,4080,0,0,0
2301,35,589,PER,35,BUN,68,1,351,1,198,1,8,2,4001220000,68,33,KG,20160,20512,20160,28264,138089271,0,1371,0,0
2301,35,589,PER,35,BUN,68,4,434,1,198,1,8,2,2915702900,68,33,KG,1000,1070,1000,2700,12287754,0,240,10,550
2301,35,589,PER,35,BUN,68,4,434,1,198,1,8,2,3923509000,68,11,U,91200,490,408,3466,16267492,0,469,0,0
2301,35,589,PER,35,BUN,68,7,467,1,198,1,8,2,3923509000,68,11,U,2400000,8460,7480,48000,218328000,0,0,0,0
2301,35,589,PER,35,BUN,68,7,607,1,198,1,8,2,4001220000,68,33,KG,20160,20512,20160,28435,131717533,0,1200,0,0
2301,35,589,PER,35,BUN,68,8,218,1,198,1,8,2,3917329900,68,33,KG,53940,54011,53940,132160,601129760,0,18130,0,0
2301,35,589,PER,35,BUN,76,0,580,1,198,1,1,1,1704101000,76,33,KG,3136,3584,3136,8145,38231891,7335,436,3,0
2301,35,589,PER,35,BUN,76,0,580,1,198,1,1,1,1704901000,76,33,KG,11129,12718,11129,19568,91850260,17721,1048,6,0
2301,35,589,PER,35,BUN,76,0,580,1,198,1,1,1,1704909000,76,33,KG,1260,1440,1260,4040,18965597,3993,216,1,0
2301,35,589,PER,35,BUN,76,0,580,1,198,1,8,1,3306100000,76,33,KG,41388,50857,41388,109516,514068933,107518,0,0,0
2301,35,589,PER,35,BUN,76,0,580,1,198,1,8,2,3307200000,76,33,KG,1251,1358,1251,7544,35412259,0,0,0,0
2301,35,589,PER,35,BUN,76,0,580,1,198,1,8,2,3401110000,76,33,KG,19892,21527,19892,46073,216265967,0,0,0,0
2301,35,589,PER,35,BUN,76,0,580,1,198,1,8,2,3809910000,76,33,KG,119205,128727,119205,81984,384830480,0,0,0,0
2301,35,589,PER,35,BUN,76,0,580,1,198,1,8,2,8432909000,76,11,U,1800,980,900,5090,23892409,0,890,29,0
2301,35,589,PER,35,BUN,76,0,580,1,198,1,8,2,8507100000,76,11,U,8962,121182,117972,328003,1539641863,0,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,1,1,1704901000,76,33,KG,37955,41721,37955,69267,342323912,66770,3819,23,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,1,1,1704909000,76,33,KG,882,951,882,2828,14111929,2795,143,1,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,1,2,1806310000,76,33,KG,3021,4195,3021,7461,37227356,0,406,2,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,1,2,1806900090,76,33,KG,8093,11381,8093,36103,180136412,0,2006,12,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,1,2,2710193100,76,67,M3,2,1956,1630,2817,13762904,0,108,0,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,1,1701999000,76,33,KG,1707500,1712487,1707500,982388,4593722616,933686,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,1,3304910000,76,33,KG,6595,6924,6595,9211,45961267,981,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,1,3304990000,76,33,KG,3607,3990,3607,19952,97525369,17472,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,1,3305100000,76,33,KG,10553,11967,10553,27047,133713271,25596,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,1,3305900000,76,33,KG,4154,4747,4154,13144,65140501,12366,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,1,3306100000,76,33,KG,88622,105290,88622,207385,973465088,203453,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,1,3306900000,76,33,KG,9590,10256,9590,8970,44446754,8560,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,1,3401110000,76,33,KG,12698,13331,12698,23012,114822211,21105,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,1,3923109000,76,11,U,594,274,229,1233,6024019,846,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,1,3924900000,76,11,U,216,355,336,1598,7809239,1099,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,1,3926909090,76,11,U,3324,3628,3331,16121,78762213,13983,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,1,4011201000,76,11,U,197,11858,11858,44624,218019744,36024,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,1,8438900000,76,11,U,2,14860,14560,58079,272508991,48079,2200,100,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,1,9403700000,76,11,U,2276,22912,21227,83146,406224796,62726,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,2,1517100000,76,33,KG,27384,30816,27384,60495,283630150,0,6496,109,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,2,1701999000,76,33,KG,715500,717253,715500,391270,1820704202,0,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,2,3004202000,76,33,KG,2109,2247,2109,47460,236805467,0,775,42,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,2,3004903000,76,33,KG,2497,2660,2497,12733,63532821,0,208,11,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,2,3304990000,76,33,KG,151,212,151,1529,7628918,0,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,2,3305100000,76,33,KG,5274,6252,5274,18649,93050478,0,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,2,3305900000,76,33,KG,10333,11996,10333,66100,329812036,0,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,2,3306100000,76,33,KG,972,1060,972,4145,19454476,0,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,2,3307200000,76,33,KG,6869,7586,6869,47438,222675047,0,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,2,3401110000,76,33,KG,77123,84250,77123,180334,848296813,0,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,2,3401300000,76,33,KG,12746,14798,12746,18297,91294345,0,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,2,3402429000,76,33,KG,1000,1056,1000,2150,10504169,0,450,0,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,2,3808911900,76,33,KG,600,639,600,4800,23949984,0,78,4,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,2,3808921900,76,33,KG,143,152,143,2640,13172491,0,43,2,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,2,3808941900,76,33,KG,19,20,19,88,439083,0,1,0,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,2,3808949900,76,33,KG,217,231,217,900,4490622,0,15,1,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,2,3809910000,76,33,KG,93531,101347,93531,52648,247127402,0,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,2,3906909000,11,33,KG,25000,26000,25000,63750,295267050,0,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,198,1,8,2,9401800000,76,11,U,72,366,294,3362,16774968,0,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,199,1,1,2,7013280000,76,11,U,261960,105705,96833,79063,386275572,0,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,199,1,1,2,7013370000,76,11,U,1213760,260884,242908,296782,1449976484,0,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,199,1,1,2,7013490000,76,11,U,11104,5653,5287,8075,39449311,0,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,199,1,8,1,1701999000,76,33,KG,200000,200932,200000,125150,577417048,115240,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,199,1,8,2,1701140000,76,33,KG,600000,601560,600000,300000,1408197000,0,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,199,1,8,2,1701999000,76,33,KG,317750,318577,317750,165844,791891424,0,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,199,1,8,2,2827394000,76,33,KG,25200,26150,25200,10265,49354840,0,1308,19,0
2301,35,589,PER,35,BUN,76,1,351,1,199,1,8,2,3305100000,76,33,KG,2693,3120,2693,5186,25876461,0,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,199,1,8,2,3305900000,76,33,KG,124,143,124,475,2368055,0,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,199,1,8,2,3923509000,76,11,U,1332000,4465,3863,23976,115273012,0,2930,400,0
2301,35,589,PER,35,BUN,76,1,351,1,199,1,8,2,7009920000,76,11,U,80,408,392,1703,8386655,0,40,1,58
2301,35,589,PER,35,BUN,76,1,351,1,199,1,8,2,9403300000,76,11,U,5,195,187,288,1417964,0,7,0,10
2301,35,589,PER,35,BUN,76,1,351,1,199,1,8,2,9403400000,76,11,U,31,1048,1006,1276,6283664,0,30,1,44
2301,35,589,PER,35,BUN,76,1,351,1,199,1,8,2,9403500000,76,11,U,158,5352,5138,9023,44428316,0,212,4,309
2301,35,589,PER,35,BUN,76,1,351,1,199,1,8,2,9403600000,76,11,U,824,19179,18412,34429,169530169,0,808,17,1179
2301,35,589,PER,35,BUN,76,1,351,1,199,1,8,2,9619002010,76,33,KG,3839,4449,3839,11003,54899051,0,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,2,2,8,2,7009920000,76,11,U,1,10,9,1,3939,0,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,2,2,8,2,8302420000,76,11,U,1,10,9,0,1477,0,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,2,2,8,2,9403910000,76,11,U,18,58,56,9,44316,0,0,0,0
2301,35,589,PER,35,BUN,76,1,351,1,107,2,8,2,4911100000,76,33,KG,41,42,41,249,1242405,0,0,0,0
2301,35,589,PER,35,BUN,76,1,741,1,198,1,1,1,1704101000,76,33,KG,3963,4511,3963,10298,49509605,9273,515,4,0
2301,35,589,PER,35,BUN,76,1,741,1,198,1,1,1,1704901000,76,33,KG,49800,56402,49800,74567,358505268,69324,3437,26,0
2301,35,589,PER,35,BUN,76,1,741,1,198,1,1,1,1704909000,76,33,KG,5541,6334,5541,17252,82943297,17050,920,6,0
2301,35,589,PER,35,BUN,76,1,741,1,198,1,1,2,1806900090,76,33,KG,2067,3059,2067,9221,44333954,0,172,2,0
2301,35,589,PER,35,BUN,76,1,741,1,198,1,1,2,1905310000,76,33,KG,2607,2868,2607,4454,21415318,0,245,1,0
2301,35,589,PER,35,BUN,76,1,741,1,198,1,1,2,3402500000,76,33,KG,2203,2252,2203,2162,10562650,0,0,0,0
2301,35,589,PER,35,BUN,76,1,741,1,198,1,1,2,3403190000,76,33,KG,897,918,897,1817,8878905,0,0,0,0
2301,35,589,PER,35,BUN,76,1,741,1,198,1,1,2,3824999900,76,33,KG,22443,22948,22443,11105,54255108,0,0,0,0
2301,35,589,PER,35,BUN,76,1,741,1,198,1,1,2,3920100000,76,33,KG,15385,16202,15385,69402,315849116,0,1364,4,0
2301,35,589,PER,35,BUN,76,1,741,1,198,1,1,2,7013280000,76,11,U,204792,61169,56776,61485,295612917,0,0,0,0
2301,35,589,PER,35,BUN,76,1,741,1,198,1,1,2,7013370000,76,11,U,740594,163068,151357,195418,939542595,0,0,0,0
2301,35,589,PER,35,BUN,76,1,741,1,198,1,1,2,7013490000,76,11,U,37164,9672,8977,19880,95579000,0,0,0,0
2301,35,589,PER,35,BUN,76,1,741,1,198,1,8,1,3215110000,76,33,KG,6355,7128,6355,19001,89192616,13073,1036,29,0
2301,35,589,PER,35,BUN,76,1,741,1,198,1,8,1,3215190000,76,33,KG,6765,7588,6765,26869,126124460,16728,1464,40,0
2301,35,589,PER,35,BUN,76,1,741,1,198,1,8,1,3306100000,76,33,KG,24440,29303,24440,61856,286493427,60760,0,0,0
2301,35,589,PER,35,BUN,76,1,741,1,198,1,8,1,3923109000,76,11,U,594,188,161,843,4120956,649,0,0,0
2301,35,589,PER,35,BUN,76,1,741,1,198,1,8,1,3924900000,76,11,U,72,134,114,978,4780521,759,0,0,0
2301,35,589,PER,35,BUN,76,1,741,1,198,1,8,1,3926400000,76,11,U,72,43,37,162,791477,124,0,0,0
2301,35,589,PER,35,BUN,76,1,741,1,198,1,8,1,3926909090,76,11,U,2444,3014,2582,12443,60791290,10630,0,0,0
2301,35,589,PER,35,BUN,76,1,741,1,198,1,8,1,9401800000,76,11,U,178,662,567,3036,14833157,2715,0,0,0
